Gene_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh	ES_E14	ES_J1	TS_EGFP	TS_Rs26	ES_mean	TS_mean	Rel_exp	ES_REDE_only	ES_NEDE_only	ES_nonEnhTE_only	No_ES_Enh_only	All
2310005G13Rik	0	2	0	0	0	0	2	0	-6.9393253	-6.5058737	-6.705706	-6.386964	-6.7225995	-6.546335	-0.1762645	FALSE	FALSE	TRUE	TRUE	TRUE
2310006M14Rik	0	0	0	0	0	0	0	0	-6.789777	-6.356325	-6.5561576	-6.2374153	-6.573051	-6.39678645	-0.176264549999999	FALSE	FALSE	FALSE	TRUE	TRUE
2310007B03Rik	0	0	0	0	0	0	0	0	-6.5661664	-4.395749	-6.332547	-6.013805	-5.4809577	-6.173176	0.6922183	FALSE	FALSE	FALSE	TRUE	TRUE
2310007L24Rik	0	0	0	0	3	0	0	0	-5.676385	-5.2429338	-5.4427657	-5.1240234	-5.4596594	-5.28339455	-0.17626485	FALSE	TRUE	FALSE	FALSE	TRUE
2310008H04Rik	1	3	0	0	0	0	1	0	2.6180875	2.6503637	2.7400382	2.148392	2.6342256	2.4442151	0.1900105	TRUE	FALSE	FALSE	FALSE	TRUE
2310008H09Rik	0	0	0	0	0	0	0	0	4.8116612	4.379565	3.9189098	3.7344003	4.5956131	3.82665505	0.768958049999999	FALSE	FALSE	FALSE	TRUE	TRUE
2310009B15Rik	0	0	1	0	0	0	0	0	0.09737505	0.4637121	0.45652512	1.2777678	0.280543575	0.86714646	-0.586602885	FALSE	FALSE	FALSE	TRUE	TRUE
2310010M20Rik	0	0	0	0	0	0	0	0	-3.0791788	-5.382693	-3.8455596	-2.7898517	-4.2309359	-3.31770565	-0.913230250000001	FALSE	FALSE	FALSE	TRUE	TRUE
2310011J03Rik	0	0	0	0	0	0	0	0	0.4116955	0.4482565	1.109718	0.94567835	0.429976	1.027698175	-0.597722175	FALSE	FALSE	FALSE	TRUE	TRUE
2310014F06Rik	0	0	0	0	0	1	0	0	-4.7208476	-4.287396	-4.335225	-2.0164828	-4.5041218	-3.1758539	-1.3282679	FALSE	FALSE	FALSE	TRUE	TRUE
2310014L17Rik	0	0	0	0	0	0	0	0	-2.8660424	-2.1846638	-1.1088613	-1.0282787	-2.5253531	-1.06857	-1.4567831	FALSE	FALSE	FALSE	TRUE	TRUE
2310015B20Rik	0	0	0	0	0	0	0	0	-4.088032	-3.6545808	-3.8544126	-3.5356703	-3.8713064	-3.69504145	-0.17626495	FALSE	FALSE	FALSE	TRUE	TRUE
2310016G11Rik	0	0	0	0	1	0	0	0	-5.139711	-4.7062597	-4.906092	-4.5873494	-4.92298535	-4.7467207	-0.17626465	FALSE	TRUE	FALSE	FALSE	TRUE
2310016M24Rik	0	0	0	0	1	0	0	0	0.7237033	1.0528178	2.8797858	2.3575947	0.88826055	2.61869025	-1.7304297	FALSE	TRUE	FALSE	FALSE	TRUE
2310021P13Rik	0	0	0	0	0	0	0	0	0.14022364	0.91345096	2.0811732	2.1933236	0.5268373	2.1372484	-1.6104111	FALSE	FALSE	FALSE	TRUE	TRUE
2310022A10Rik	0	0	0	0	0	0	0	0	2.1669605	2.2010922	2.3133283	2.3200026	2.18402635	2.31666545	-0.1326391	FALSE	FALSE	FALSE	TRUE	TRUE
2310022B05Rik	0	0	0	0	0	0	0	0	0.66294116	1.4121681	3.2138765	2.0005636	1.03755463	2.60722005	-1.56966542	FALSE	FALSE	FALSE	TRUE	TRUE
2310026L22Rik	0	0	0	0	0	0	0	0	-4.000569	-3.5671177	-3.7669497	-3.4482074	-3.78384335	-3.60757855	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
2310028H24Rik	0	0	0	0	1	0	0	0	-2.9798841	-2.826541	-2.4414105	-2.5149856	-2.90321255	-2.47819805	-0.4250145	FALSE	TRUE	FALSE	FALSE	TRUE
2310030G06Rik	0	0	0	0	0	0	0	0	-2.6758044	-0.5902763	1.6811975	1.9518454	-1.63304035	1.81652145	-3.4495618	FALSE	FALSE	FALSE	TRUE	TRUE
2310030N02Rik	0	0	1	0	0	0	0	0	1.6949202	2.1678996	3.4486122	3.043141	1.9314099	3.2458766	-1.3144667	FALSE	FALSE	FALSE	TRUE	TRUE
2310033E01Rik	0	0	0	0	0	0	0	0	-4.9170456	-4.4835944	-4.6834264	-1.405326	-4.70032	-3.0443762	-1.6559438	FALSE	FALSE	FALSE	TRUE	TRUE
2310033P09Rik	0	0	0	0	0	0	0	0	2.9794903	3.258741	1.9492844	3.5119522	3.11911565	2.7306183	0.38849735	FALSE	FALSE	FALSE	TRUE	TRUE
2310035C23Rik	0	0	0	0	0	0	0	0	2.6546876	2.6801445	1.6619867	2.6179621	2.66741605	2.1399744	0.52744165	FALSE	FALSE	FALSE	TRUE	TRUE
2310035K24Rik	0	0	0	0	0	0	0	0	-2.3167148	-1.2202983	-1.7611674	-1.1013881	-1.76850655	-1.43127775	-0.3372288	FALSE	FALSE	FALSE	TRUE	TRUE
2310036O22Rik	0	0	0	0	0	0	0	0	5.7633657	5.8827305	5.6453695	5.522785	5.8230481	5.58407725	0.238970849999999	FALSE	FALSE	FALSE	TRUE	TRUE
2310039H08Rik	0	0	0	0	0	0	0	0	-1.9916793	-4.365583	-4.5654154	-4.398676	-3.17863115	-4.4820457	1.30341455	FALSE	FALSE	FALSE	TRUE	TRUE
2310040G07Rik	0	0	0	0	0	0	0	0	-4.9842463	-4.5507956	-4.7506275	-4.4318852	-4.76752095	-4.59125635	-0.1762646	FALSE	FALSE	FALSE	TRUE	TRUE
2310042D19Rik	0	0	0	0	1	0	0	0	-7.2643547	-6.830903	-7.0307355	-5.55999	-7.04762885	-6.29536275	-0.752266100000001	FALSE	TRUE	FALSE	FALSE	TRUE
2310043D23Rik	0	0	0	0	0	0	0	0	-4.5970273	-5.900542	-6.1003733	-5.781631	-5.24878465	-5.94100215	0.692217500000001	FALSE	FALSE	FALSE	TRUE	TRUE
2310043J07Rik	0	0	0	0	1	0	0	0	-3.552331	-3.5339174	-5.470715	-2.6780415	-3.5431242	-4.07437825	0.53125405	FALSE	TRUE	FALSE	FALSE	TRUE
2310044G17Rik	0	0	0	0	2	0	0	0	2.1410997	2.5180562	-0.28529426	0.15430251	2.32957795	-0.065495875	2.395073825	FALSE	TRUE	FALSE	FALSE	TRUE
2310044H10Rik	0	0	0	0	0	0	0	0	0.8624496	1.2103251	2.826979	2.513339	1.03638735	2.670159	-1.63377165	FALSE	FALSE	FALSE	TRUE	TRUE
2310044K18Rik	0	0	0	0	0	0	0	0	-4.6281757	-4.1947246	-4.3945565	-4.0758142	-4.41145015	-4.23518535	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
2310045N01Rik	0	0	0	0	0	0	0	0	0.23375382	1.0391737	1.1271439	1.0909698	0.63646376	1.10905685	-0.47259309	FALSE	FALSE	FALSE	TRUE	TRUE
2310046A06Rik	0	1	0	0	0	0	1	0	-5.6141005	-5.1806498	-5.3804812	-5.061739	-5.39737515	-5.2211101	-0.17626505	FALSE	FALSE	TRUE	TRUE	TRUE
2310046O06Rik	0	0	0	0	0	0	0	0	0.93943286	0.71787393	0.54998493	0.6286761	0.828653395	0.589330515	0.23932288	FALSE	FALSE	FALSE	TRUE	TRUE
2310047B19Rik	0	0	0	0	0	0	0	0	0.7779936	1.1599145	0.7485783	0.5418591	0.96895405	0.6452187	0.32373535	FALSE	FALSE	FALSE	TRUE	TRUE
2310050B05Rik	0	0	0	0	0	0	0	0	-6.2997766	-6.8663254	-7.2181606	-6.8994184	-6.583051	-7.0587895	0.475738499999999	FALSE	FALSE	FALSE	TRUE	TRUE
2310050C09Rik	0	0	0	0	0	0	0	0	-5.416057	-4.982606	-5.1824384	-4.8636956	-5.1993315	-5.023067	-0.1762645	FALSE	FALSE	FALSE	TRUE	TRUE
2310057J18Rik	0	0	0	0	0	0	0	0	-6.2162476	-5.7827964	-5.9826283	-5.663886	-5.999522	-5.82325715	-0.17626485	FALSE	FALSE	FALSE	TRUE	TRUE
2310057M21Rik	0	0	0	0	0	0	0	0	2.1049159	2.1823912	2.0302122	2.1540756	2.14365355	2.0921439	0.0515096499999999	FALSE	FALSE	FALSE	TRUE	TRUE
2310057N15Rik	0	0	0	0	0	0	0	0	-5.3595276	-4.926077	-5.1259084	-4.807166	-5.1428023	-4.9665372	-0.1762651	FALSE	FALSE	FALSE	TRUE	TRUE
2310058D17Rik	0	0	0	0	0	0	0	0	-3.389585	-2.9561338	-3.8080425	-1.4893001	-3.1728594	-2.6486713	-0.5241881	FALSE	FALSE	FALSE	TRUE	TRUE
2310061C15Rik	0	0	0	0	0	0	0	0	0.6691817	1.5360488	1.4836472	0.93614095	1.10261525	1.209894075	-0.107278825	FALSE	FALSE	FALSE	TRUE	TRUE
2310061I04Rik	0	0	0	0	0	0	0	0	0.8154682	1.4913775	1.442751	1.3865663	1.15342285	1.41465865	-0.2612358	FALSE	FALSE	FALSE	TRUE	TRUE
2310061N02Rik	0	0	0	0	0	0	0	0	-4.986069	-4.552618	-4.7524505	-4.4337077	-4.7693435	-4.5930791	-0.176264399999999	FALSE	FALSE	FALSE	TRUE	TRUE
2310067B10Rik	0	0	0	0	0	0	0	0	-0.05661094	0.438827	1.0635821	1.0970411	0.19110803	1.0803116	-0.88920357	FALSE	FALSE	FALSE	TRUE	TRUE
2310079F23Rik	0	0	0	0	0	0	0	0	0.18543805	-0.22064613	0.04308938	0.23529935	-0.01760404	0.139194365	-0.156798405	FALSE	FALSE	FALSE	TRUE	TRUE
2310079G19Rik	0	0	0	0	0	0	0	0	-5.136432	-4.702981	-4.902813	-4.5840707	-4.9197065	-4.74344185	-0.17626465	FALSE	FALSE	FALSE	TRUE	TRUE
2400001E08Rik	0	0	0	0	0	0	0	0	3.7879608	4.047194	4.744269	4.30059	3.9175774	4.5224295	-0.6048521	FALSE	FALSE	FALSE	TRUE	TRUE
2400003C14Rik	0	0	0	0	0	0	0	0	2.6765227	3.2598338	3.4924252	3.5534863	2.96817825	3.52295575	-0.5547775	FALSE	FALSE	FALSE	TRUE	TRUE
2400009B08Rik	0	0	0	0	0	0	0	0	-0.13544695	-0.11703331	-0.16486219	0.15388009	-0.12624013	-0.00549105	-0.12074908	FALSE	FALSE	FALSE	TRUE	TRUE
2410001C21Rik	0	0	0	0	0	0	0	0	3.4338112	3.611779	3.711612	3.8120353	3.5227951	3.76182365	-0.23902855	FALSE	FALSE	FALSE	TRUE	TRUE
2410002F23Rik	0	0	0	0	0	0	0	0	2.2126398	2.3166356	2.1903684	1.1995428	2.2646377	1.6949556	0.5696821	FALSE	FALSE	FALSE	TRUE	TRUE
2410002I01Rik	0	0	0	0	1	0	0	0	0.0831019	0.39823315	0.082923785	-0.0864347	0.240667525	-0.0017554575	0.2424229825	FALSE	TRUE	FALSE	FALSE	TRUE
2410002O22Rik	0	1	0	0	0	0	1	0	3.4484332	3.3233163	2.8463626	2.5864673	3.38587475	2.71641495	0.6694598	FALSE	FALSE	TRUE	TRUE	TRUE
2410003K15Rik	0	0	0	0	0	0	0	0	0.76928675	1.1796542	2.2252982	1.8731478	0.974470475	2.049223	-1.074752525	FALSE	FALSE	FALSE	TRUE	TRUE
2410004A20Rik	1	1	0	0	1	0	0	0	1.3753302	1.235046	-6.1280165	-5.809274	1.3051881	-5.96864525	7.27383335	FALSE	FALSE	FALSE	FALSE	TRUE
2410004B18Rik	0	1	0	0	0	0	0	0	2.0203404	2.1733196	2.724011	2.2672472	2.09683	2.4956291	-0.3987991	FALSE	FALSE	FALSE	TRUE	TRUE
2410004N09Rik	0	0	0	0	0	0	0	0	2.422137	2.2879038	3.335999	1.0588907	2.3550204	2.19744485	0.15757555	FALSE	FALSE	FALSE	TRUE	TRUE
2410004P03Rik	0	0	0	0	0	0	0	0	-4.4319243	-4.5834355	-5.9352703	-5.6165285	-4.5076799	-5.7758994	1.2682195	FALSE	FALSE	FALSE	TRUE	TRUE
2410006H16Rik	0	0	0	0	0	0	0	0	5.052066	4.988017	6.153008	6.557949	5.0200415	6.3554785	-1.335437	FALSE	FALSE	FALSE	TRUE	TRUE
2410012M07Rik	0	0	0	0	0	0	0	0	0.12007885	-0.38676384	-2.796049	-1.3898441	-0.133342495	-2.09294655	1.959604055	FALSE	FALSE	FALSE	TRUE	TRUE
2410015M20Rik	0	0	0	0	0	0	0	0	2.3224204	3.0777998	3.6484857	3.594674	2.7001101	3.62157985	-0.92146975	FALSE	FALSE	FALSE	TRUE	TRUE
2410016O06Rik	0	0	0	0	0	0	0	0	0.93021995	1.4421452	2.2675502	1.5525441	1.186182575	1.91004715	-0.723864575	FALSE	FALSE	FALSE	TRUE	TRUE
2410017P09Rik	0	0	0	0	0	0	0	0	-0.5169635	-0.06929857	-0.13420103	-1.0682248	-0.293131035	-0.601212915	0.30808188	FALSE	FALSE	FALSE	TRUE	TRUE
2410018M08Rik	0	0	0	0	0	0	0	0	2.5974498	2.836424	2.6188903	2.0842824	2.7169369	2.35158635	0.36535055	FALSE	FALSE	FALSE	TRUE	TRUE
2410022L05Rik	0	0	0	0	0	0	0	0	1.557223	2.894166	3.1161606	2.159625	2.2256945	2.6378928	-0.4121983	FALSE	FALSE	FALSE	TRUE	TRUE
2410057H14Rik	0	0	0	0	0	0	0	0	-4.5612836	-4.1278324	-4.327665	-4.0089226	-4.344558	-4.1682938	-0.1762642	FALSE	FALSE	FALSE	TRUE	TRUE
2410066E13Rik	0	0	0	0	0	0	0	0	-0.35952777	-1.8105994	-2.388943	-1.0702007	-1.085063585	-1.72957185	0.644508265	FALSE	FALSE	FALSE	TRUE	TRUE
2410076I21Rik	0	0	0	0	0	0	0	0	0.07419129	-0.49235764	-5.166121	-4.8473783	-0.209083175	-5.00674965	4.797666475	FALSE	FALSE	FALSE	TRUE	TRUE
2410080I02Rik	0	0	0	0	1	0	0	0	-3.8981967	-3.6167488	-3.8165805	-3.4978383	-3.75747275	-3.6572094	-0.10026335	FALSE	TRUE	FALSE	FALSE	TRUE
2410089E03Rik	0	0	0	0	0	0	0	0	1.031063	0.9593759	0.36642468	0.63664454	0.99521945	0.50153461	0.49368484	FALSE	FALSE	FALSE	TRUE	TRUE
2410091C18Rik	0	0	0	0	0	0	0	0	1.5685062	2.0019574	2.331286	2.7520003	1.7852318	2.54164315	-0.75641135	FALSE	FALSE	FALSE	TRUE	TRUE
2410124H12Rik	0	0	0	0	0	0	0	0	-2.6641412	-4.23069	-4.5825253	-4.263783	-3.4474156	-4.42315415	0.97573855	FALSE	FALSE	FALSE	TRUE	TRUE
2410127L17Rik	0	2	0	0	2	0	0	0	5.243255	5.010026	4.305684	4.152836	5.1266405	4.22926	0.897380500000001	FALSE	TRUE	FALSE	FALSE	TRUE
2410131K14Rik	0	0	0	0	0	0	0	0	-0.09106055	-0.07516693	0.33331397	-0.028665109	-0.08311374	0.1523244305	-0.2354381705	FALSE	FALSE	FALSE	TRUE	TRUE
2410133F24Rik	0	2	0	0	0	0	0	0	-1.3726295	-1.846069	-1.522339	-2.9198039	-1.60934925	-2.22107145	0.6117222	FALSE	FALSE	FALSE	TRUE	TRUE
2410137F16Rik	0	0	0	0	0	0	0	0	-5.040365	-3.0219514	-5.8067465	-2.3180788	-4.0311582	-4.06241265	0.0312544499999996	FALSE	FALSE	FALSE	TRUE	TRUE
2410137M14Rik	0	0	0	0	0	0	0	0	-0.28726804	-0.38433164	-4.906092	-4.5873494	-0.33579984	-4.7467207	4.41092086	FALSE	FALSE	FALSE	TRUE	TRUE
2500003M10Rik	0	0	0	0	0	0	0	0	3.9339833	4.0019794	4.3456717	3.5021124	3.96798135	3.92389205	0.0440892999999996	FALSE	FALSE	FALSE	TRUE	TRUE
2500004C02Rik	0	0	0	0	0	1	0	0	-0.6289599	-1.1955087	-0.1323064	-1.1354921	-0.9122343	-0.63389925	-0.27833505	FALSE	FALSE	FALSE	TRUE	TRUE
2510002D24Rik	0	4	0	0	0	0	4	0	1.5958697	1.2674806	1.6101758	2.1482313	1.43167515	1.87920355	-0.4475284	FALSE	FALSE	TRUE	TRUE	TRUE
2510003D18Rik	0	0	0	0	0	0	0	0	-4.3109093	-3.8774579	-4.07729	-3.7585478	-4.0941836	-3.9179189	-0.1762647	FALSE	FALSE	FALSE	TRUE	TRUE
2510003E04Rik	0	0	0	0	0	0	0	0	1.3642249	1.754247	1.8219332	2.076175	1.55923595	1.9490541	-0.38981815	FALSE	FALSE	FALSE	TRUE	TRUE
2510009E07Rik	0	0	0	0	0	0	0	0	-4.369058	-3.405092	-5.7204013	-3.0797307	-3.887075	-4.400066	0.512991	FALSE	FALSE	FALSE	TRUE	TRUE
2510012J08Rik	0	0	0	0	0	0	0	0	3.4685876	3.3070784	3.4566023	2.901925	3.387833	3.17926365	0.20856935	FALSE	FALSE	FALSE	TRUE	TRUE
2510039O18Rik	0	0	0	0	0	0	0	0	1.6468633	2.0033524	2.677091	3.2270591	1.82510785	2.95207505	-1.1269672	FALSE	FALSE	FALSE	TRUE	TRUE
2510046G10Rik	0	0	0	0	0	0	0	0	-2.6476529	-3.214202	-1.0921059	-3.247295	-2.93092745	-2.16970045	-0.761227	FALSE	FALSE	FALSE	TRUE	TRUE
2510049J12Rik	0	0	0	0	0	0	0	0	-6.668461	-6.23501	-6.4348416	-6.1160994	-6.4517355	-6.2754705	-0.176264999999999	FALSE	FALSE	FALSE	TRUE	TRUE
2600006K01Rik	0	0	0	0	0	0	0	0	-5.123242	-4.6897902	-4.7376194	-2.418877	-4.9065161	-3.5782482	-1.3282679	FALSE	FALSE	FALSE	TRUE	TRUE
2610001J05Rik	0	0	0	0	0	0	0	0	1.9964923	1.9626323	2.9839506	2.4069428	1.9795623	2.6954467	-0.7158844	FALSE	FALSE	FALSE	TRUE	TRUE
2610002D18Rik	0	0	0	0	0	0	0	0	2.311899	2.6198192	1.6195185	2.3889225	2.4658591	2.0042205	0.4616386	FALSE	FALSE	FALSE	TRUE	TRUE
2610002I17Rik	0	0	0	0	0	0	0	0	0.44928142	0.47244865	1.4425416	0.610218	0.460865035	1.0263798	-0.565514765	FALSE	FALSE	FALSE	TRUE	TRUE
2610002J02Rik	0	0	0	0	0	0	0	0	-0.38710406	-0.40933233	0.47100595	0.3876499	-0.398218195	0.429327925	-0.82754612	FALSE	FALSE	FALSE	TRUE	TRUE
2610002M06Rik	0	0	0	0	0	0	0	0	0.5214485	0.43759412	0.17487435	0.5969565	0.47952131	0.385915425	0.093605885	FALSE	FALSE	FALSE	TRUE	TRUE
2610008E11Rik	0	0	0	0	0	0	0	0	0.6318326	0.11337798	-0.2358316	0.14704107	0.37260529	-0.044395265	0.417000555	FALSE	FALSE	FALSE	TRUE	TRUE
2610015P09Rik	0	0	0	0	0	0	0	0	1.9991469	2.0056667	1.0592831	2.062761	2.0024068	1.56102205	0.44138475	FALSE	FALSE	FALSE	TRUE	TRUE
2610017I09Rik	0	0	0	0	0	0	0	0	-5.210022	-4.7765713	-4.976403	-4.6576605	-4.99329665	-4.81703175	-0.1762649	FALSE	FALSE	FALSE	TRUE	TRUE
2610017I09Rik	0	0	0	0	0	0	0	0	-6.0273695	-5.593918	-5.7937503	-5.4750075	-5.81064375	-5.6343789	-0.176264850000001	FALSE	FALSE	FALSE	TRUE	TRUE
2610018G03Rik	0	0	0	0	0	0	0	0	0.9071629	1.1732197	-3.87552	-7.168212	1.0401913	-5.521866	6.5620573	FALSE	FALSE	FALSE	TRUE	TRUE
2610019E17Rik	0	0	0	0	0	0	0	0	0.53862804	-0.143398	1.7722472	0.63847727	0.19761502	1.205362235	-1.007747215	FALSE	FALSE	FALSE	TRUE	TRUE
2610019F03Rik	0	0	0	0	0	0	0	0	0.50224936	0.28906104	0.44070143	0.9075424	0.3956552	0.674121915	-0.278466715	FALSE	FALSE	FALSE	TRUE	TRUE
2610020H08Rik	0	0	0	0	0	0	0	0	-0.70018744	-0.907194	0.4054239	1.1466213	-0.80369072	0.7760226	-1.57971332	FALSE	FALSE	FALSE	TRUE	TRUE
2610021A01Rik	0	0	0	0	0	0	0	0	3.9708095	4.002139	2.3354788	2.6910384	3.98647425	2.5132586	1.47321565	FALSE	FALSE	FALSE	TRUE	TRUE
2610021K21Rik	0	0	0	0	0	0	0	0	-1.3125368	-1.538049	-1.6638803	-0.85971117	-1.4252929	-1.261795735	-0.163497165	FALSE	FALSE	FALSE	TRUE	TRUE
2610027K06Rik	0	0	0	0	1	0	0	0	-6.5345063	-4.101055	-4.3008866	-4.9821444	-5.31778065	-4.6415155	-0.676265149999999	FALSE	TRUE	FALSE	FALSE	TRUE
2610027L16Rik	0	0	0	0	0	0	0	0	2.6185145	3.248138	3.7315705	3.256572	2.93332625	3.49407125	-0.560745	FALSE	FALSE	FALSE	TRUE	TRUE
2610028H24Rik	0	0	0	0	0	0	0	0	-4.9402657	-5.658818	-5.7066464	-5.539907	-5.29954185	-5.6232767	0.323734849999999	FALSE	FALSE	FALSE	TRUE	TRUE
2610029G23Rik	0	0	0	0	0	0	0	0	3.4409435	3.293057	3.0378718	2.9245477	3.36700025	2.98120975	0.3857905	FALSE	FALSE	FALSE	TRUE	TRUE
2610029I01Rik	0	0	0	0	0	0	0	0	0.7916518	1.7855709	2.7752926	2.7968056	1.28861135	2.7860491	-1.49743775	FALSE	FALSE	FALSE	TRUE	TRUE
2610034B18Rik	0	0	0	0	0	0	0	0	-2.1097007	-0.4647454	2.7616875	0.28219622	-1.28722305	1.52194186	-2.80916491	FALSE	FALSE	FALSE	TRUE	TRUE
2610034M16Rik	0	0	0	0	0	0	0	0	-7.319103	-4.8856516	-7.237487	-6.9187446	-6.1023773	-7.0781158	0.975738499999999	FALSE	FALSE	FALSE	TRUE	TRUE
2610035F20Rik	0	0	0	0	2	0	0	0	-2.2344568	-1.9709308	-3.8488345	-5.8520207	-2.1026938	-4.8504276	2.7477338	FALSE	TRUE	FALSE	FALSE	TRUE
2610039C10Rik	0	2	0	0	0	0	1	0	1.2603457	1.0215539	1.6541221	1.5009646	1.1409498	1.57754335	-0.43659355	FALSE	FALSE	TRUE	TRUE	TRUE
2610044O15Rik	0	0	0	0	0	0	0	0	-2.2159367	-3.5194511	-3.5672803	-1.2485379	-2.8676939	-2.4079091	-0.4597848	FALSE	FALSE	FALSE	TRUE	TRUE
2610101N10Rik	0	0	0	0	0	0	0	0	5.3628674	5.3965096	5.399394	5.397326	5.3796885	5.39836	-0.0186715	FALSE	FALSE	FALSE	TRUE	TRUE
2610109H07Rik	0	0	0	0	0	0	0	0	-3.964043	-3.6561227	-7.4673896	-5.9966445	-3.81008285	-6.73201705	2.9219342	FALSE	FALSE	FALSE	TRUE	TRUE
2610203C20Rik	0	0	0	0	0	0	0	0	-3.5569737	-2.6380956	-6.7972856	-6.4785433	-3.09753465	-6.63791445	3.5403798	FALSE	FALSE	FALSE	TRUE	TRUE
2610203C22Rik	0	0	0	0	0	0	0	0	-7.61822	-7.1847687	-7.3846006	-5.913855	-7.40149435	-6.6492278	-0.75226655	FALSE	FALSE	FALSE	TRUE	TRUE
2610204G07Rik	0	0	0	0	0	0	0	0	-5.3109093	-4.877458	-5.07729	-4.758548	-5.09418365	-4.917919	-0.17626465	FALSE	FALSE	FALSE	TRUE	TRUE
2610204G22Rik	0	0	0	0	0	0	0	0	-4.801831	-4.36838	-5.720215	-4.2494693	-4.5851055	-4.98484215	0.39973665	FALSE	FALSE	FALSE	TRUE	TRUE
2610301B20Rik	0	0	0	0	0	0	0	0	0.7715643	0.9478576	1.2731166	1.7167103	0.85971095	1.49491345	-0.6352025	FALSE	FALSE	FALSE	TRUE	TRUE
2610301G19Rik	0	0	0	0	0	0	0	0	2.798393	2.9025364	3.107484	3.0824416	2.8504647	3.0949628	-0.2444981	FALSE	FALSE	FALSE	TRUE	TRUE
2610303G11Rik	0	0	0	0	0	0	0	0	-4.36794	-3.9344888	-4.1343207	-3.8155785	-4.1512144	-3.9749496	-0.1762648	FALSE	FALSE	FALSE	TRUE	TRUE
2610318N02Rik	0	0	0	0	0	0	0	0	2.9902146	3.0112827	2.4244275	1.3825803	3.00074865	1.9035039	1.09724475	FALSE	FALSE	FALSE	TRUE	TRUE
2610507B11Rik	0	0	0	0	0	0	0	0	4.4940386	5.2084293	4.111754	4.415556	4.85123395	4.263655	0.587578949999999	FALSE	FALSE	FALSE	TRUE	TRUE
2610507I01Rik	0	0	0	0	0	0	0	0	-5.6141005	-5.3326526	-5.532485	-5.2137423	-5.47337655	-5.37311365	-0.1002629	FALSE	FALSE	FALSE	TRUE	TRUE
2610524H06Rik	0	0	0	0	0	0	0	0	1.8149605	2.2118855	1.4815389	1.3911686	2.013423	1.43635375	0.57706925	FALSE	FALSE	FALSE	TRUE	TRUE
2610528E23Rik	0	0	0	0	0	0	0	0	3.6136837	4.0078993	3.984806	3.681322	3.8107915	3.833064	-0.0222725000000001	FALSE	FALSE	FALSE	TRUE	TRUE
2610528J11Rik	0	0	0	0	0	0	0	0	-1.1880033	-1.1951249	-5.202312	-3.2986069	-1.1915641	-4.25045945	3.05889535	FALSE	FALSE	FALSE	TRUE	TRUE
2700007P21Rik	0	1	0	0	0	0	1	0	2.3958273	2.3789513	2.6208246	2.1646335	2.3873893	2.39272905	-0.00533974999999964	FALSE	FALSE	TRUE	TRUE	TRUE
2700023E23Rik	0	1	0	0	0	0	0	0	1.0505141	0.6621109	0.17277221	-0.26337293	0.8563125	-0.04530036	0.90161286	FALSE	FALSE	FALSE	TRUE	TRUE
2700029M09Rik	1	2	0	0	1	0	0	0	4.2179413	4.9312024	3.9603002	4.2754803	4.57457185	4.11789025	0.4566816	FALSE	FALSE	FALSE	FALSE	TRUE
2700033N17Rik	0	0	0	0	0	0	0	0	-2.698565	-4.265114	-4.616949	-4.298207	-3.4818395	-4.457578	0.9757385	FALSE	FALSE	FALSE	TRUE	TRUE
2700046A07Rik	0	1	1	0	0	0	1	0	-6.62467	-6.1912184	-6.391051	-6.0723085	-6.4079442	-6.23167975	-0.176264450000001	FALSE	FALSE	TRUE	TRUE	TRUE
2700049A03Rik	0	0	0	0	0	0	0	0	2.108406	2.2465453	1.4023722	2.030868	2.17747565	1.7166201	0.46085555	FALSE	FALSE	FALSE	TRUE	TRUE
2700050L05Rik	0	0	0	0	0	0	0	0	2.2840154	2.4645545	1.6550133	1.8377488	2.37428495	1.74638105	0.6279039	FALSE	FALSE	FALSE	TRUE	TRUE
2700060E02Rik	0	0	0	0	3	0	0	0	5.655444	6.0671525	6.121422	5.956618	5.86129825	6.03902	-0.17772175	FALSE	TRUE	FALSE	FALSE	TRUE
2700062C07Rik	0	0	0	0	0	1	0	0	2.755916	2.9410832	3.32847	2.412747	2.8484996	2.8706085	-0.0221088999999997	FALSE	FALSE	FALSE	TRUE	TRUE
2700068H02Rik	0	0	0	0	0	0	0	0	-3.2677195	-5.7936263	-5.9934583	-5.5227127	-4.5306729	-5.7580855	1.2274126	FALSE	FALSE	FALSE	TRUE	TRUE
2700069I18Rik	0	0	0	0	0	0	0	0	-5.5089974	-5.0755463	-5.2753787	-4.956636	-5.29227185	-5.11600735	-0.1762645	FALSE	FALSE	FALSE	TRUE	TRUE
2700073G19Rik	0	0	0	0	0	0	0	0	0.7345944	0.9335804	0.038602892	-0.7870447	0.8340874	-0.374220904	1.208308304	FALSE	FALSE	FALSE	TRUE	TRUE
2700078E11Rik	0	0	0	0	0	0	0	0	3.0272617	2.991489	3.4402046	3.0938568	3.00937535	3.2670307	-0.25765535	FALSE	FALSE	FALSE	TRUE	TRUE
2700081L22Rik	0	0	0	0	0	0	0	0	-4.6467314	-4.2132807	-4.413112	-4.09437	-4.43000605	-4.253741	-0.17626505	FALSE	FALSE	FALSE	TRUE	TRUE
